squirrel_id,latitude,longitude,year,month,day
38G-PM-1020-03,40.7941409434007,-73.9538867186376,2018,10,20
36C-AM-1014-02,40.7945269936639,-73.9588610195699,2018,10,14
12E-AM-1017-07,40.7749333494336,-73.9716736557408,2018,10,17
2C-PM-1013-12,40.7677025342633,-73.9791085350047,2018,10,13
42H-PM-1014-05,40.7975534086077,-73.9501762527462,2018,10,14
14B-PM-1014-01,40.7782677554482,-73.9727405679487,2018,10,14
12E-AM-1017-05,40.7753795014815,-73.9713070217071,2018,10,17
2A-AM-1010-04,40.7683335292642,-73.9807078515193,2018,10,10
22B-AM-1013-01,40.7838818717863,-73.9684790657851,2018,10,13
39H-AM-1007-03,40.7954915417553,-73.9525752408169,2018,10,7
8B-AM-1007-06,40.7737211426714,-73.9765064169087,2018,10,7
21H-AM-1017-01,40.7810785055136,-73.9625205538171,2018,10,17
6C-AM-1007-01,40.7710711265211,-73.9769969548024,2018,10,7
36A-PM-1013-05,40.7954348688268,-73.9608167300104,2018,10,13
13E-AM-1017-03,40.7763606494306,-73.9705254801,2018,10,17
11D-PM-1006-01,40.7748791447746,-73.9732193290631,2018,10,6
5G-PM-1010-01,40.7684314285151,-73.9733461334967,2018,10,10
14B-PM-1014-04,40.7782891207966,-73.9728339757306,2018,10,14
13F-PM-1008-04,40.7756906748026,-73.9693894305786,2018,10,8
16H-PM-1014-03,40.7763728890554,-73.9655670884957,2018,10,14
7G-AM-1010-01,40.7701179390078,-73.9721642509914,2018,10,10
5G-AM-1006-01,40.7683078706597,-73.9733882364574,2018,10,6
28A-PM-1007-03,40.7891042935432,-73.9662409997642,2018,10,7
38G-PM-1020-08,40.7945503341011,-73.9548006161673,2018,10,20
39G-PM-1013-02,40.7956922386395,-73.9530326577312,2018,10,13
22G-AM-1018-04,40.7816914475461,-73.9632265832593,2018,10,18
11D-PM-1006-05,40.7748805439381,-73.971730277301,2018,10,6
16F-PM-1013-06,40.7778807692445,-73.968021326951,2018,10,13
9E-AM-1008-01,40.7729164833027,-73.9723922904119,2018,10,8
39G-PM-1013-03,40.7955196793479,-73.9538970554532,2018,10,13
26A-PM-1006-01,40.7874267409618,-73.9673103881521,2018,10,6
14B-PM-1014-02,40.7782929320632,-73.9727115915422,2018,10,14
8I-AM-1006-04,40.7707128895661,-73.9692401421068,2018,10,6
19C-PM-1018-06,40.7818152496266,-73.9689305978751,2018,10,18
21H-PM-1018-02,40.7807571827321,-73.9630381400083,2018,10,18
3D-PM-1010-08,40.7682681855369,-73.9779263114572,2018,10,10
39I-PM-1013-04,40.7947329828155,-73.9520024654602,2018,10,13
17D-AM-1008-01,40.7797527775804,-73.9695226023739,2018,10,8
6E-PM-1010-02,40.7700957046709,-73.9746128451271,2018,10,10
10A-PM-1014-03,40.7753262103123,-73.9767220179725,2018,10,14
10H-AM-1014-01,40.7720099392886,-73.9698083598887,2018,10,14
40B-AM-1019-06,40.7984055614047,-73.957710975899,2018,10,19
13D-PM-1018-04,40.7761212878075,-73.9711617997772,2018,10,18
31D-PM-1006-03,40.79035724537,-73.960876728048,2018,10,6
18I-PM-1007-07,40.7777713985327,-73.9642111283068,2018,10,7
18F-PM-1008-01,40.7792767850126,-73.9669207809051,2018,10,8
33E-PM-1012-04,40.7913193931203,-73.958939037549,2018,10,12
3B-AM-1010-03,40.7689469479245,-73.9790044506465,2018,10,10
1D-AM-1006-01,40.7668620784309,-73.9777978497894,2018,10,6
6A-PM-1012-03,40.7719779589449,-73.9785114291288,2018,10,12
8I-PM-1013-02,40.7698324659513,-73.9695655231393,2018,10,13
1D-AM-1006-06,40.7672600003683,-73.9784942525972,2018,10,6
3F-AM-1006-06,40.7671491962844,-73.9746238280116,2018,10,6
7H-AM-1006-09,40.7699943571296,-73.9705331808443,2018,10,6
32A-PM-1013-08,40.7926529617419,-73.9631648674122,2018,10,13
27I-AM-1007-01,40.7850256219415,-73.9587072763996,2018,10,7
31A-PM-1017-02,40.7918992406575,-73.9642397829547,2018,10,17
15D-PM-1017-02,40.7773846065919,-73.9703816112358,2018,10,17
1B-AM-1012-13,40.7680730789944,-73.9803895322385,2018,10,12
4C-PM-1010-12,40.7698056129554,-73.9774407362587,2018,10,10
16F-PM-1013-05,40.7778169845999,-73.9673129010312,2018,10,13
41E-PM-1013-03,40.798039260983,-73.9540197079615,2018,10,13
34A-AM-1012-02,40.7943277743532,-73.9619985187616,2018,10,12
20F-PM-1007-08,40.7807731363782,-73.965390623703,2018,10,7
8E-AM-1013-02,40.7714939993589,-73.9735298943321,2018,10,13
6B-AM-1012-01,40.7717803706095,-73.9768309556127,2018,10,12
4C-PM-1010-07,40.7691500357424,-73.9775079672882,2018,10,10
14C-PM-1006-01,40.7776249963967,-73.97157754108,2018,10,6
1B-PM-1019-08,40.7681481183296,-73.9804065254162,2018,10,19
21A-AM-1019-04,40.7838953063625,-73.9701030393506,2018,10,19
38C-PM-1014-05,40.7960214726964,-73.9581310602492,2018,10,14
36A-PM-1013-04,40.7950130863913,-73.9611312355348,2018,10,13
14C-PM-1006-03,40.7774976423922,-73.9714150090362,2018,10,6
2B-PM-1013-05,40.7683044693163,-73.9805517765469,2018,10,13
8I-AM-1006-01,40.7707450042769,-73.9693209851947,2018,10,6
34B-PM-1007-01,40.79395293584,-73.9610388059192,2018,10,7
40B-AM-1019-04,40.7979746639647,-73.9576223390082,2018,10,19
31H-PM-1008-05,40.7889158268192,-73.9575517912392,2018,10,8
16F-AM-1008-02,40.7777229934129,-73.9676539688726,2018,10,8
4E-AM-1020-02,40.768191647092,-73.9754696312232,2018,10,20
4B-AM-1010-04,40.7697373141498,-73.9789401448556,2018,10,10
2F-AM-1006-04,40.7666673897583,-73.9753093777,2018,10,6
42D-PM-1013-02,40.7987827316512,-73.9544278270221,2018,10,13
42D-AM-1014-02,40.7986940168685,-73.9545929242174,2018,10,14
14A-PM-1014-05,40.7782766486921,-73.9734644470766,2018,10,14
14F-PM-1012-09,40.7767162824413,-73.9690362384597,2018,10,12
39F-PM-1006-04,40.7956853415959,-73.9545425520879,2018,10,6
18I-PM-1007-01,40.7776953065849,-73.9639024988123,2018,10,7
2A-AM-1010-07,40.7692776896995,-73.9806718258385,2018,10,10
38E-AM-1010-01,40.7957539444068,-73.9564215689843,2018,10,10
21G-PM-1007-03,40.7810384867375,-73.9642666013207,2018,10,7
3F-AM-1006-04,40.7671734667361,-73.9752029513644,2018,10,6
8D-PM-1007-03,40.7728498106357,-73.9744555348544,2018,10,7
22G-AM-1018-03,40.782206970617,-73.9635606199784,2018,10,18
8E-AM-1013-01,40.7722754599865,-73.9734969320943,2018,10,13
35A-PM-1013-09,40.7945150173918,-73.9615090149261,2018,10,13
1I-PM-1012-02,40.7649106677138,-73.9736873018042,2018,10,12
26I-PM-1010-03,40.784115697669,-73.9594391759139,2018,10,10
7H-AM-1006-01,40.7697178648002,-73.9713665249614,2018,10,6
36I-PM-1007-11,40.792363826828,-73.9527196716568,2018,10,7
41D-PM-1014-02,40.7980336018554,-73.9560731738677,2018,10,14
7I-PM-1013-04,40.7695511718541,-73.9701408623121,2018,10,13
14A-PM-1014-04,40.7783069735758,-73.9736800575584,2018,10,14
8E-PM-1008-06,40.7715988711659,-73.9734654671008,2018,10,8
2C-PM-1013-07,40.7683513714892,-73.9790263372004,2018,10,13
10A-AM-1006-01,40.7750175306716,-73.9762494239719,2018,10,6
42I-PM-1014-02,40.7969397424182,-73.9498421746221,2018,10,14
21A-AM-1019-01,40.7842441291991,-73.9695881075086,2018,10,19
19B-PM-1018-04,40.7816501516863,-73.969570012716,2018,10,18
40D-PM-1013-07,40.7971563708988,-73.9557399927792,2018,10,13
8I-AM-1006-07,40.7700011818847,-73.9690498876944,2018,10,6
4A-PM-1007-05,40.7702181099573,-73.9800499498034,2018,10,7
5E-AM-1008-02,40.7691228794395,-73.974519308015,2018,10,8
38E-AM-1010-10,40.7953143196705,-73.9561600237284,2018,10,10
17D-AM-1008-04,40.7791851598197,-73.9696720362627,2018,10,8
9E-AM-1008-03,40.7724091146678,-73.9729142912203,2018,10,8
18H-PM-1014-01,40.7782157459155,-73.9645989003589,2018,10,14
2G-PM-1007-02,40.7659431884158,-73.9746934810667,2018,10,7
14F-PM-1012-03,40.7763203164339,-73.9691821206863,2018,10,12
9I-PM-1010-06,40.7711934835539,-73.9682688752331,2018,10,10
22I-AM-1007-01,40.781130706026,-73.9611399573659,2018,10,7
29B-PM-1010-03,40.7899295439265,-73.9640989602986,2018,10,10
37E-PM-1006-05,40.794924397955,-73.9566686940197,2018,10,6
37B-PM-1013-02,40.7960622445291,-73.9594332600733,2018,10,13
18I-PM-1007-03,40.7776485679354,-73.9638167248251,2018,10,7
23F-PM-1013-03,40.7829225326288,-73.9638141923763,2018,10,13
1C-PM-1013-01,40.7676402781925,-73.9790889008147,2018,10,13
18E-PM-1006-01,40.7802960985637,-73.9678822983274,2018,10,6
39A-PM-1014-03,40.7982428507976,-73.9593373093799,2018,10,14
4E-PM-1008-07,40.768336388516,-73.9754790964561,2018,10,8
41E-PM-1013-01,40.7978867539322,-73.9547031549299,2018,10,13
19B-PM-1018-02,40.7818586173755,-73.9703705008688,2018,10,18
32D-AM-1013-05,40.7910284106931,-73.9604083891356,2018,10,13
31B-PM-1007-02,40.7914635635784,-73.9631392113757,2018,10,7
19A-PM-1013-06,40.7821499135828,-73.9706968708903,2018,10,13
37E-PM-1006-01,40.7948117428147,-73.956998502609,2018,10,6
21H-PM-1018-04,40.7809656348254,-73.9624052832372,2018,10,18
9A-AM-1013-05,40.7740994735325,-73.9765417282001,2018,10,13
36B-AM-1013-01,40.7956624328733,-73.9604524271167,2018,10,13
35A-AM-1014-02,40.7946365810826,-73.9618486459307,2018,10,14
4C-AM-1006-04,40.7697011100487,-73.9771696835698,2018,10,6
34I-AM-1012-04,40.7902168635009,-73.9545438656122,2018,10,12
3A-PM-1017-02,40.7695777009264,-73.9801899519657,2018,10,17
9B-AM-1010-02,40.7736531303622,-73.9763542780331,2018,10,10
1B-AM-1012-02,40.7679120246352,-73.9797425262459,2018,10,12
12E-AM-1017-02,40.7748063281815,-73.9714952092767,2018,10,17
40D-AM-1013-02,40.7978168629875,-73.955429970986,2018,10,13
7F-PM-1012-02,40.7701092834201,-73.9725844658514,2018,10,12
32F-AM-1012-02,40.7907682009641,-73.9587330707463,2018,10,12
2B-AM-1010-05,40.7681759098199,-73.9802564685265,2018,10,10
14I-PM-1018-04,40.7753465489231,-73.9657480066074,2018,10,18
9I-AM-1014-08,40.7705815354769,-73.9686479277215,2018,10,14
10H-PM-1007-01,40.7722592187215,-73.9692472299565,2018,10,7
2C-PM-1013-05,40.7682545903488,-73.9787846880249,2018,10,13
4A-PM-1007-04,40.7702117898305,-73.9796142848349,2018,10,7
37I-AM-1010-05,40.7933777553406,-73.9524132295658,2018,10,10
38E-PM-1014-05,40.7955127873968,-73.9563652303243,2018,10,14
12H-PM-1007-07,40.7735683044313,-73.967975586222,2018,10,7
35B-AM-1010-03,40.7943113021522,-73.9611126813593,2018,10,10
17I-AM-1014-01,40.7775003050028,-73.9639700434449,2018,10,14
41B-AM-1010-10,40.799384716477,-73.9577758125518,2018,10,10
8E-PM-1008-02,40.7722712518637,-73.9736995552241,2018,10,8
33F-PM-1012-01,40.7912068380845,-73.9584661589182,2018,10,12
8I-AM-1006-05,40.7703014325728,-73.9688438058715,2018,10,6
15H-AM-1013-03,40.7761316400012,-73.9665763797607,2018,10,13
40D-AM-1013-03,40.7974510797567,-73.955710327539,2018,10,13
11A-PM-1013-02,40.7755542506699,-73.9756825338299,2018,10,13
14B-PM-1014-07,40.7782401548362,-73.9733437449715,2018,10,14
19F-PM-1017-05,40.7803438278765,-73.9652134469963,2018,10,17
3F-AM-1006-13,40.7678213857557,-73.9755041276839,2018,10,6
31E-PM-1006-08,40.7900513933531,-73.9601561064548,2018,10,6
38C-AM-1019-05,40.7961057536141,-73.9581241870185,2018,10,19
38C-AM-1019-03,40.7963351225672,-73.9576219570858,2018,10,19
40B-PM-1014-08,40.7983176419483,-73.9575307970434,2018,10,14
2E-AM-1010-05,40.7674414870702,-73.9769106838192,2018,10,10
36C-AM-1014-04,40.7947587726617,-73.958719099962,2018,10,14
3D-PM-1010-14,40.7687241866704,-73.9773696455031,2018,10,10
6G-AM-1008-06,40.7698172190404,-73.9721086069437,2018,10,8
14F-PM-1012-08,40.7766014124609,-73.9690540696008,2018,10,12
38I-PM-1014-03,40.7938167628067,-73.951965247933,2018,10,14
12E-AM-1017-06,40.7752422758202,-73.9711751356843,2018,10,17
9H-AM-1006-03,40.7708835103516,-73.9695560376915,2018,10,6
30A-PM-1020-04,40.7910513041359,-73.9640945609381,2018,10,20
34C-PM-1012-02,40.7934048502983,-73.96005650463,2018,10,12
38F-PM-1013-02,40.7946871036949,-73.9549133872427,2018,10,13
4G-AM-1006-05,40.7678719218983,-73.9730001080547,2018,10,6
13A-AM-1017-05,40.7771821378056,-73.9748318777506,2018,10,17
14D-AM-1014-13,40.776423522087,-73.9709407456459,2018,10,14
13D-PM-1018-11,40.7762329714016,-73.9720365327715,2018,10,18
8I-AM-1006-10,40.7703797723105,-73.9685567075413,2018,10,6
13D-AM-1014-07,40.77637391082,-73.9710907175834,2018,10,14
2E-AM-1010-07,40.7673873716547,-73.9771575249322,2018,10,10
7I-PM-1013-07,40.7697036696301,-73.9697178096275,2018,10,13
31I-PM-1019-03,40.7886810505944,-73.9558180952889,2018,10,19
4B-AM-1010-05,40.7696046074378,-73.978844141973,2018,10,10
14D-AM-1014-05,40.7766899040856,-73.970962498391,2018,10,14
40B-AM-1019-01,40.7985209579925,-73.9587072373474,2018,10,19
8E-PM-1008-04,40.7716931127716,-73.9736418085696,2018,10,8
33E-AM-1014-06,40.7912942607296,-73.9588076804698,2018,10,14
1A-AM-1007-02,40.7681635726316,-73.980777106431,2018,10,7
33E-PM-1012-06,40.7912214417577,-73.9590328527128,2018,10,12
22D-PM-1012-02,40.7831210813592,-73.9657504643585,2018,10,12
20B-AM-1007-02,40.7826510985538,-73.9698870647042,2018,10,7
15E-AM-1013-04,40.7777612043914,-73.9690168673844,2018,10,13
35E-AM-1020-01,40.7936973555953,-73.9579506263361,2018,10,20
7H-AM-1006-16,40.7696684566926,-73.9706988226435,2018,10,6
7G-AM-1010-07,40.7702891474555,-73.9722359401242,2018,10,10
31E-PM-1006-06,40.7900154505092,-73.9603268255317,2018,10,6
17B-AM-1010-02,40.7797265666746,-73.9710187505339,2018,10,10
4C-PM-1010-14,40.7697609063137,-73.9775099290913,2018,10,10
31C-PM-1010-01,40.7910200972752,-73.9624209799704,2018,10,10
9G-PM-1007-04,40.7717032986885,-73.9707542189896,2018,10,7
4C-PM-1010-16,40.7698230936583,-73.9779760874355,2018,10,10
40H-AM-1017-01,40.7953738093588,-73.9518008149564,2018,10,17
21B-PM-1017-03,40.7831212338295,-73.9693159934697,2018,10,17
8C-PM-1013-03,40.7732060035215,-73.9751056714758,2018,10,13
1I-PM-1012-01,40.7649975371546,-73.9733222531339,2018,10,12
15F-AM-1007-07,40.776932102013,-73.9685940262068,2018,10,7
24A-AM-1014-02,40.786498436192,-73.9682062012675,2018,10,14
19F-PM-1017-07,40.780193490343,-73.9653311136561,2018,10,17
1D-PM-1007-02,40.7667932602077,-73.9782283921819,2018,10,7
36B-PM-1013-01,40.7951451478793,-73.9604094481336,2018,10,13
3B-AM-1010-05,40.7691104998969,-73.9788436368415,2018,10,10
8B-PM-1012-09,40.7734702737835,-73.975809362521,2018,10,12
22H-PM-1007-03,40.7814673556041,-73.9623621412501,2018,10,7
2C-PM-1013-10,40.7679285436253,-73.9792161469158,2018,10,13
4I-AM-1006-02,40.7667971476099,-73.9721210372896,2018,10,6
2B-AM-1010-08,40.768577844752,-73.9791826197108,2018,10,10
5F-AM-1007-03,40.769150169929,-73.9742010726136,2018,10,7
12H-PM-1007-06,40.7736772279412,-73.9681146830162,2018,10,7
2E-PM-1014-03,40.7675779951996,-73.9767100101318,2018,10,14
3E-AM-1006-07,40.7678821029525,-73.9755562526811,2018,10,6
6C-AM-1007-07,40.7715736862861,-73.9764851231754,2018,10,7
19D-PM-1008-03,40.7810151087286,-73.9682830510954,2018,10,8
39E-PM-1013-01,40.796885713436,-73.9558118887106,2018,10,13
30B-PM-1019-01,40.790075966587,-73.9636027664439,2018,10,19
15C-PM-1017-04,40.7783790991192,-73.9712265022781,2018,10,17
37G-AM-1014-06,40.7939171395463,-73.9542118614769,2018,10,14
5E-PM-1012-06,40.7693513000034,-73.9748367344424,2018,10,12
38E-PM-1014-02,40.79568139974,-73.955754300682,2018,10,14
14I-PM-1018-03,40.7747554568985,-73.9657327332849,2018,10,18
36I-PM-1007-12,40.7924807950552,-73.9527430510248,2018,10,7
14A-PM-1014-03,40.7783020016983,-73.973598991549,2018,10,14
38I-AM-1019-01,40.7936003219524,-73.9524490779105,2018,10,19
4E-PM-1008-06,40.7685998275864,-73.9761223919286,2018,10,8
38E-AM-1010-08,40.7950457218996,-73.9562362816756,2018,10,10
3H-PM-1014-02,40.7666975131518,-73.9733898487296,2018,10,14
38B-AM-1019-02,40.7973128653773,-73.9594174605642,2018,10,19
20C-PM-1018-07,40.7821154802399,-73.9679319758284,2018,10,18
3F-AM-1006-05,40.7673305056277,-73.9749641575871,2018,10,6
1G-AM-1006-03,40.7655191512308,-73.9745908987975,2018,10,6
14D-PM-1019-09,40.7773975776146,-73.9708108312271,2018,10,19
6I-PM-1013-01,40.7688706046944,-73.9699780857298,2018,10,13
38F-AM-1018-02,40.7951308856929,-73.954699659637,2018,10,18
10C-PM-1013-01,40.7739029133911,-73.973998077367,2018,10,13
10F-PM-1019-07,40.7723265810536,-73.97107389601,2018,10,19
7G-PM-1018-01,40.7698763846186,-73.9721263050502,2018,10,18
10I-AM-1010-04,40.7717022208225,-73.9680237209555,2018,10,10
12F-PM-1007-13,40.7744028820163,-73.9700066659086,2018,10,7
21B-AM-1019-03,40.7837541607494,-73.9689227467959,2018,10,19
4C-PM-1010-02,40.7694343352509,-73.9772070122251,2018,10,10
12F-PM-1007-06,40.7742482676758,-73.9699876501742,2018,10,7
36I-AM-1017-01,40.7922919074537,-73.9528937660465,2018,10,17
3D-PM-1010-11,40.7680626674086,-73.9774630821854,2018,10,10
31F-PM-1007-03,40.7895787115444,-73.9588714413332,2018,10,7
2B-PM-1013-09,40.7688046778472,-73.9797112925048,2018,10,13
21B-PM-1017-02,40.7830678709405,-73.9693504617353,2018,10,17
29C-PM-1006-01,40.7890043294436,-73.9632866142841,2018,10,6
29C-AM-1007-04,40.7891427419372,-73.9637440847107,2018,10,7
2F-AM-1006-02,40.7669523701372,-73.9756278240233,2018,10,6
5E-AM-1008-05,40.7692030411004,-73.9743795190073,2018,10,8
37G-AM-1014-01,40.7933475171434,-73.9542332505231,2018,10,14
5H-AM-1007-01,40.7681496989029,-73.9725669210177,2018,10,7
20F-PM-1007-14,40.7810680044024,-73.9646023053207,2018,10,7
35D-PM-1013-02,40.7934247634031,-73.9584824361655,2018,10,13
13H-AM-1013-01,40.7750409681718,-73.9675268877392,2018,10,13
41C-AM-1017-03,40.7989823714955,-73.9565549485301,2018,10,17
35H-AM-1013-01,40.7920066170587,-73.9540151828782,2018,10,13
39G-PM-1013-01,40.795139740737,-73.9530257401736,2018,10,13
5E-PM-1012-05,40.7692820030878,-73.9747175419546,2018,10,12
5F-PM-1007-06,40.7691686156505,-73.9738410069766,2018,10,7
35C-AM-1007-02,40.7939470599346,-73.9605362268777,2018,10,7
30B-PM-1019-05,40.7904796216068,-73.9643016116839,2018,10,19
10I-PM-1013-01,40.7720638449419,-73.9681810466693,2018,10,13
20G-PM-1013-02,40.7810020292593,-73.9644974196807,2018,10,13
4A-PM-1007-02,40.7709595369804,-73.9794840520702,2018,10,7
2A-PM-1019-02,40.7690578709841,-73.980897497712,2018,10,19
6F-PM-1008-02,40.7701310707272,-73.9730158913661,2018,10,8
41E-PM-1013-04,40.7981256393159,-73.953664715831,2018,10,13
20F-PM-1007-06,40.781183828857,-73.9651591861399,2018,10,7
9F-PM-1014-01,40.772699885583,-73.9719359643975,2018,10,14
8C-PM-1013-06,40.7722445210179,-73.9750911996499,2018,10,13
20G-PM-1013-03,40.7806136565784,-73.9647247254127,2018,10,13
13F-AM-1007-03,40.7752778351626,-73.9699088881236,2018,10,7
14F-AM-1007-04,40.7764511282884,-73.9689051473072,2018,10,7
33A-PM-1018-02,40.793415656751,-73.9631464693769,2018,10,18
35G-AM-1007-02,40.7921977208472,-73.9558370309765,2018,10,7
38D-PM-1006-02,40.7955926035055,-73.957138759793,2018,10,6
4E-PM-1008-01,40.7687376032936,-73.9753291616796,2018,10,8
4C-PM-1010-01,40.7694698040083,-73.9770920860805,2018,10,10
38C-AM-1019-09,40.796349417475,-73.9586570546871,2018,10,19
37D-AM-1018-02,40.7949338489917,-73.9579689996645,2018,10,18
22B-PM-1014-01,40.7843176732828,-73.9686635017966,2018,10,14
6G-AM-1008-03,40.7690128009722,-73.972154069981,2018,10,8
10D-PM-1008-01,40.7742904356698,-73.9729979174723,2018,10,8
6A-AM-1006-01,40.7718177667511,-73.9784144867639,2018,10,6
13B-PM-1008-02,40.7768528386853,-73.9739249209875,2018,10,8
40B-AM-1019-07,40.7989079136796,-73.958247706428,2018,10,19
41B-PM-1014-03,40.7989252908321,-73.9573692542155,2018,10,14
40C-AM-1017-03,40.7985389822719,-73.957138794884,2018,10,17
5B-AM-1008-02,40.7708133986192,-73.9774584305147,2018,10,8
31E-PM-1006-05,40.7899612889539,-73.9603366992925,2018,10,6
4C-PM-1010-10,40.7695830265784,-73.977641787698,2018,10,10
34H-PM-1006-07,40.7911550328309,-73.9549860947234,2018,10,6
39H-AM-1007-04,40.7948785497717,-73.9521655419974,2018,10,7
32F-AM-1012-05,40.7906321397269,-73.9581706950566,2018,10,12
6D-AM-1008-01,40.7707256124181,-73.9755259087781,2018,10,8
11H-AM-1010-06,40.7724289120211,-73.9684834138222,2018,10,10
37I-PM-1006-01,40.792846505434,-73.9524364087437,2018,10,6
29B-PM-1010-01,40.789573183584,-73.9639505810228,2018,10,10
35C-PM-1013-04,40.7942712477697,-73.9603245806655,2018,10,13
35D-PM-1013-05,40.793496354083,-73.9587464852561,2018,10,13
8I-PM-1013-07,40.7703657361802,-73.9695348385828,2018,10,13
2C-PM-1013-04,40.7679715341109,-73.9786474809514,2018,10,13
40A-PM-1014-01,40.798901118974,-73.9589492240754,2018,10,14
36F-PM-1012-01,40.7935560645735,-73.9566705412766,2018,10,12
40B-PM-1014-03,40.7989473712974,-73.9582800305509,2018,10,14
13D-AM-1014-11,40.7763434967164,-73.9719583492187,2018,10,14
14H-PM-1012-08,40.775645134229,-73.9663977261879,2018,10,12
22H-PM-1007-02,40.7814921913101,-73.9622752768962,2018,10,7
22B-PM-1014-02,40.7843586374648,-73.9687213827744,2018,10,14
4F-PM-1013-01,40.7679111971294,-73.9749251267433,2018,10,13
41I-AM-1018-01,40.7966185836685,-73.9500167570283,2018,10,18
19D-AM-1007-02,40.78135983505,-73.9683370417551,2018,10,7
14D-AM-1014-14,40.7764813666684,-73.9708371806429,2018,10,14
20F-PM-1007-02,40.7811164976329,-73.9648167334089,2018,10,7
18G-AM-1014-03,40.7785578267586,-73.9651796685091,2018,10,14
2B-PM-1013-03,40.7684379810317,-73.9800896621713,2018,10,13
21F-AM-1018-03,40.781431908715,-73.9643223016635,2018,10,18
5C-AM-1006-01,40.7706917595308,-73.9771552326199,2018,10,6
42C-PM-1013-02,40.7991558544827,-73.9564173149092,2018,10,13
9F-PM-1014-08,40.7722869065638,-73.9721656413591,2018,10,14
22G-PM-1018-02,40.7819356810575,-73.9627661465376,2018,10,18
40D-AM-1013-04,40.7977720808005,-73.9555255950648,2018,10,13
34I-AM-1012-02,40.7906575852286,-73.9544808708211,2018,10,12
11B-PM-1014-06,40.7750478734868,-73.9746493441414,2018,10,14
12D-PM-1014-01,40.7752694815985,-73.9726381234747,2018,10,14
1A-PM-1014-03,40.768255422025,-73.9806928007664,2018,10,14
33E-AM-1014-08,40.7913690265064,-73.9589600626433,2018,10,14
32F-AM-1012-07,40.7905646887034,-73.9579659543224,2018,10,12
15G-AM-1008-01,40.7766928987073,-73.9669017345324,2018,10,8
13D-AM-1014-04,40.7761052764621,-73.9710026704697,2018,10,14
38D-PM-1006-04,40.795701403549,-73.9575798004084,2018,10,6
31D-AM-1014-05,40.790624710005,-73.9608834102446,2018,10,14
33B-PM-1010-04,40.7925800181543,-73.9618173092433,2018,10,10
40F-PM-1006-03,40.7969645476349,-73.9544763281886,2018,10,6
9A-AM-1013-03,40.7741377018895,-73.9768411547701,2018,10,13
1D-AM-1006-07,40.7668839966177,-73.9784610031588,2018,10,6
3G-PM-1013-02,40.7672346255151,-73.9735587560787,2018,10,13
42E-PM-1012-03,40.7980605334961,-73.9538377039825,2018,10,12
17G-PM-1017-03,40.7779501809095,-73.9667694439895,2018,10,17
35A-PM-1013-02,40.7944969066792,-73.9618709589382,2018,10,13
24A-PM-1007-05,40.786355136088,-73.9676246014119,2018,10,7
18I-PM-1007-06,40.7775138547689,-73.9636234953334,2018,10,7
15D-PM-1017-05,40.7780152784804,-73.9706041173545,2018,10,17
30B-PM-1019-06,40.790570391517,-73.9643025171914,2018,10,19
17F-AM-1007-06,40.7786049141486,-73.9675718059539,2018,10,7
19B-PM-1018-03,40.7816057406125,-73.9696802053043,2018,10,18
36F-AM-1017-05,40.7936331899263,-73.9567255763265,2018,10,17
20B-PM-1013-07,40.7823685663196,-73.9690551477139,2018,10,13
38I-PM-1014-02,40.7938602867464,-73.9525627119429,2018,10,14
30I-PM-1006-05,40.788160908881,-73.956502663005,2018,10,6
30A-PM-1020-01,40.790694632578,-73.9651155880346,2018,10,20
42E-PM-1012-01,40.7981186822179,-73.9535980341677,2018,10,12
35F-PM-1012-03,40.7931497452294,-73.9569759970802,2018,10,12
16F-AM-1008-03,40.7772792086081,-73.9676112864286,2018,10,8
8I-PM-1013-04,40.7702048311133,-73.9698231469857,2018,10,13
38A-PM-1013-02,40.797298837759,-73.9597994674082,2018,10,13
15D-AM-1007-04,40.7779553961101,-73.9701630539326,2018,10,7
16C-AM-1014-03,40.7787370674642,-73.9708903862176,2018,10,14
5C-PM-1010-02,40.7708454902113,-73.9773486521595,2018,10,10
2I-PM-1006-01,40.7654562710325,-73.9725077933574,2018,10,6
16E-PM-1018-08,40.7778488829217,-73.9685612289881,2018,10,18
37B-PM-1013-03,40.7961036981921,-73.9593909381748,2018,10,13
1D-AM-1006-04,40.7668314364263,-73.9782983634755,2018,10,6
35A-AM-1014-07,40.794579797904,-73.9622419917579,2018,10,14
14A-AM-1014-01,40.7786845612246,-73.9738723117119,2018,10,14
1B-AM-1012-05,40.7677698656935,-73.9801651470389,2018,10,12
4C-PM-1010-05,40.7692821918543,-73.9772624834791,2018,10,10
14D-AM-1014-02,40.7772720889907,-73.9702420100291,2018,10,14
10C-PM-1013-03,40.7741627220859,-73.9744488584414,2018,10,13
30A-PM-1020-03,40.7912681060756,-73.9647151303629,2018,10,20
24A-PM-1007-01,40.785824818871,-73.968446056806,2018,10,7
16H-PM-1014-02,40.7764851568746,-73.9655206571055,2018,10,14
19G-PM-1017-01,40.7798283208748,-73.9651541395415,2018,10,17
2B-AM-1010-01,40.7687267327113,-73.9801562527339,2018,10,10
38A-AM-1019-03,40.7973316178661,-73.9597192455543,2018,10,19
21G-AM-1014-01,40.7816571644072,-73.9641584395299,2018,10,14
14E-PM-1017-01,40.7764444385452,-73.9693462354257,2018,10,17
32E-AM-1007-09,40.7907004233491,-73.959874668294,2018,10,7
9E-PM-1014-03,40.7730688398468,-73.9730039581521,2018,10,14
