squirrel_id,primary_colour,black,cinnamon,gray,white
3F-AM-1006-12,Cinnamon,False,False,False,True
12F-AM-1020-01,Cinnamon,False,False,False,True
8H-PM-1014-02,Gray,False,False,False,True
10E-AM-1010-01,Gray,False,True,False,False
30B-PM-1019-09,Gray,False,True,False,True
2F-PM-1014-10,Gray,False,False,False,True
30H-PM-1006-01,Gray,False,True,False,False
4E-AM-1020-04,Cinnamon,True,False,False,False
35B-PM-1013-06,Gray,False,True,False,False
9G-PM-1007-02,Gray,False,True,False,False
2D-PM-1012-01,Gray,False,True,False,True
37F-AM-1010-01,Gray,False,True,False,False
20B-PM-1013-03,Gray,False,False,False,True
2A-AM-1010-03,Gray,False,True,False,False
4C-PM-1010-17,Cinnamon,False,False,True,True
5G-PM-1010-04,Gray,False,True,False,False
3F-AM-1006-02,Gray,False,False,False,True
12F-PM-1007-15,Gray,False,True,False,True
8H-PM-1014-01,Gray,False,True,False,False
19E-PM-1018-05,Gray,False,False,False,True
3D-AM-1006-01,Cinnamon,False,False,True,False
8A-AM-1013-01,Gray,False,True,False,False
10B-AM-1006-03,Gray,False,True,False,False
5A-PM-1010-04,Cinnamon,False,False,False,True
8I-PM-1013-03,Gray,False,True,False,True
6A-PM-1012-06,Gray,False,False,False,True
7C-PM-1020-03,Gray,False,True,False,False
32A-PM-1013-02,Gray,False,False,False,True
8I-PM-1013-08,Cinnamon,False,False,True,True
14B-AM-1007-01,Gray,False,True,False,False
14D-PM-1019-14,Gray,False,True,False,False
23A-AM-1018-03,Gray,False,True,False,False
34I-AM-1012-01,Gray,False,True,False,True
7C-PM-1020-01,Gray,False,True,False,False
32D-PM-1006-05,Gray,True,True,False,True
4G-AM-1006-01,Gray,False,False,False,True
19H-AM-1010-04,Gray,False,True,False,True
38I-AM-1019-02,Cinnamon,False,False,True,False
31F-AM-1013-01,Gray,True,False,False,False
7H-PM-1006-01,Gray,False,True,False,True
21G-AM-1014-04,Gray,False,False,False,True
5G-PM-1010-02,Gray,False,True,False,False
36F-PM-1012-06,Gray,False,False,False,True
38C-PM-1014-04,Gray,False,False,False,True
5C-PM-1010-03,Cinnamon,False,False,False,True
11G-PM-1013-02,Gray,False,True,False,False
31E-PM-1006-07,Gray,False,True,False,False
8D-PM-1007-02,Gray,False,True,False,False
7C-AM-1012-01,Gray,False,True,False,False
3D-PM-1010-13,Gray,False,False,False,True
9I-PM-1010-03,Gray,False,True,False,True
42H-PM-1014-02,Gray,False,False,False,True
4C-PM-1010-09,Gray,False,False,False,True
5C-AM-1006-06,Gray,False,True,False,False
7I-PM-1013-01,Cinnamon,False,False,True,False
15F-AM-1007-06,Gray,False,True,False,False
39F-AM-1014-02,Gray,False,True,False,False
6D-PM-1020-06,Gray,False,False,False,True
14E-PM-1017-02,Gray,False,False,False,True
4C-PM-1010-13,Gray,False,True,False,True
39B-PM-1014-05,Gray,False,False,False,True
8A-AM-1013-05,Cinnamon,False,False,True,False
38F-AM-1018-01,Cinnamon,False,False,True,True
13E-AM-1017-07,Gray,False,True,False,False
35I-PM-1006-01,Gray,False,True,False,False
29C-AM-1007-05,Black,False,False,True,False
34A-AM-1012-01,Gray,False,True,False,False
33E-AM-1014-11,Gray,False,True,False,True
20E-AM-1014-01,Gray,False,True,False,True
38C-AM-1019-08,Gray,False,False,False,True
41D-PM-1014-05,Gray,False,False,False,True
8I-PM-1013-06,Gray,False,True,False,True
10F-PM-1019-08,Gray,False,True,False,False
38A-PM-1013-04,Gray,False,True,False,False
14E-AM-1008-11,Gray,False,False,False,True
7C-AM-1012-03,Gray,False,True,False,False
5D-AM-1020-04,Gray,True,False,False,True
38F-PM-1013-03,Gray,False,True,False,False
35A-PM-1013-07,Gray,False,False,False,True
3F-AM-1006-11,Cinnamon,False,False,True,False
8B-PM-1012-01,Gray,False,True,False,True
3D-PM-1010-06,Cinnamon,False,False,False,True
3E-PM-1008-02,Gray,False,True,False,False
4A-AM-1007-03,Gray,False,True,False,False
3H-AM-1008-01,Gray,False,True,False,False
19C-PM-1018-02,Gray,False,True,False,False
15C-PM-1017-01,Gray,False,True,False,False
17A-PM-1013-02,Gray,False,True,False,False
2A-PM-1019-06,Gray,False,False,False,True
38A-AM-1019-05,Gray,False,True,False,True
38F-AM-1018-03,Gray,False,True,False,True
1B-PM-1019-02,Gray,False,False,False,True
19A-PM-1013-02,Gray,False,False,False,True
39D-PM-1012-01,Gray,False,False,False,True
2A-AM-1010-09,Gray,False,False,False,True
8H-AM-1017-03,Gray,False,True,False,False
31B-PM-1007-03,Gray,False,True,False,False
42I-PM-1014-01,Cinnamon,False,False,True,False
15D-PM-1017-06,Gray,False,True,False,False
5F-AM-1007-02,Gray,False,True,False,False
35C-PM-1013-01,Gray,False,True,False,False
2C-AM-1010-05,Gray,False,False,False,True
26I-PM-1010-06,Gray,False,True,False,False
19C-PM-1018-05,Gray,False,True,False,False
20F-PM-1007-10,Gray,False,False,False,True
4F-PM-1013-02,Gray,True,True,False,False
5E-AM-1008-01,Gray,False,False,False,True
1E-AM-1006-01,Gray,False,True,False,False
38C-PM-1014-08,Gray,False,True,False,False
34A-PM-1013-01,Gray,False,True,False,False
17D-AM-1008-07,Gray,False,False,False,True
14D-PM-1019-16,Gray,False,True,False,False
35A-PM-1013-03,Gray,False,False,False,True
42C-PM-1013-06,Gray,False,True,False,False
40E-PM-1017-01,Gray,False,True,False,False
32D-PM-1006-08,Gray,True,True,False,True
30E-PM-1008-01,Gray,False,True,False,False
15H-PM-1008-06,Cinnamon,False,False,True,False
12A-PM-1013-02,Cinnamon,False,False,True,False
41I-PM-1017-01,Gray,False,True,False,False
31D-AM-1014-01,Gray,False,True,False,False
20F-PM-1007-12,Gray,False,False,False,True
33D-AM-1017-09,Black,False,True,False,False
16D-AM-1007-06,Cinnamon,False,False,False,True
12G-AM-1012-05,Gray,False,True,False,True
5C-PM-1010-08,Cinnamon,False,False,True,True
12F-PM-1007-10,Gray,False,True,False,False
9I-AM-1014-04,Gray,False,True,False,False
11H-AM-1010-02,Cinnamon,False,False,True,False
28D-AM-1012-06,Cinnamon,False,False,False,True
41A-PM-1007-01,Gray,False,False,False,True
1I-PM-1012-04,Cinnamon,False,False,False,True
41C-AM-1017-07,Cinnamon,False,False,True,False
12E-AM-1017-03,Gray,False,True,False,False
33D-AM-1017-01,Gray,False,True,False,False
38E-AM-1010-11,Gray,False,True,False,False
3I-PM-1013-04,Cinnamon,False,False,True,False
14G-AM-1012-01,Cinnamon,True,False,False,False
39F-AM-1014-01,Gray,False,True,False,False
38G-PM-1020-07,Gray,False,True,False,False
12F-PM-1007-11,Gray,False,True,False,True
9I-AM-1014-01,Cinnamon,True,False,False,True
21B-PM-1017-01,Cinnamon,False,False,False,True
7G-PM-1018-06,Gray,False,True,False,False
34H-PM-1006-03,Gray,False,False,False,True
3F-PM-1013-05,Gray,False,False,False,True
5C-PM-1010-06,Gray,False,True,False,False
23F-PM-1013-04,Gray,False,True,False,True
8D-AM-1007-01,Gray,False,True,False,False
14E-PM-1017-03,Gray,False,False,False,True
3B-PM-1007-04,Gray,False,True,False,True
9B-AM-1010-07,Gray,False,False,False,True
2E-PM-1014-04,Cinnamon,False,False,False,True
32H-PM-1006-03,Gray,False,False,False,True
5A-AM-1006-02,Gray,False,True,False,False
4H-PM-1006-02,Gray,False,True,False,True
4D-PM-1008-09,Cinnamon,False,False,True,True
21F-AM-1018-07,Cinnamon,False,False,True,False
15F-AM-1007-03,Gray,False,True,False,False
4H-AM-1006-01,Gray,False,True,False,False
12E-PM-1018-01,Cinnamon,False,False,False,True
29C-PM-1006-02,Gray,False,True,False,False
41B-AM-1010-11,Gray,False,True,False,False
3F-PM-1013-04,Gray,False,True,False,False
11H-AM-1010-09,Cinnamon,False,False,True,False
1B-PM-1019-05,Gray,False,False,False,True
13E-PM-1008-08,Cinnamon,True,False,False,True
38H-AM-1019-01,Cinnamon,False,False,True,False
38C-PM-1014-07,Gray,False,False,False,True
13D-AM-1014-05,Gray,False,False,False,True
11E-PM-1012-02,Gray,False,True,False,True
7C-AM-1012-02,Gray,False,True,False,False
16E-AM-1014-04,Gray,False,True,False,False
35A-PM-1013-10,Gray,False,True,False,False
3F-AM-1006-14,Gray,False,False,False,True
32A-PM-1013-07,Gray,False,True,False,False
3F-PM-1013-06,Gray,False,False,False,True
2A-AM-1010-05,Gray,False,False,False,True
41E-PM-1013-02,Gray,False,False,False,True
5E-PM-1012-04,Gray,False,True,False,True
13D-PM-1018-14,Cinnamon,False,False,True,False
14H-PM-1012-07,Gray,False,True,False,False
9B-AM-1010-05,Gray,False,False,False,True
30B-PM-1019-07,Gray,True,True,False,True
27I-AM-1007-04,Gray,False,True,False,False
41C-PM-1007-02,Gray,False,True,False,True
5E-AM-1008-07,Gray,False,True,False,False
40B-PM-1014-04,Gray,False,True,False,False
32I-PM-1007-01,Gray,False,True,False,False
29A-PM-1019-02,Gray,False,True,False,False
42F-PM-1017-03,Gray,False,True,False,False
4D-PM-1008-13,Cinnamon,False,False,True,True
39C-PM-1006-04,Gray,False,False,False,True
16B-PM-1017-01,Gray,False,False,False,True
9A-AM-1013-06,Gray,False,True,False,False
20E-AM-1014-02,Gray,False,True,False,False
30I-PM-1006-04,Gray,False,True,False,False
13D-AM-1014-01,Gray,False,True,False,True
1I-PM-1012-03,Gray,True,True,False,True
4C-AM-1006-05,Gray,False,False,False,True
20B-PM-1013-06,Gray,False,False,False,True
3F-AM-1006-03,Gray,False,True,False,True
22F-PM-1014-02,Gray,False,True,False,False
4H-PM-1006-01,Gray,False,True,False,True
36F-PM-1012-03,Gray,False,False,False,True
21D-PM-1008-04,Gray,False,True,False,True
9H-AM-1006-04,Gray,False,True,False,True
1B-PM-1019-03,Gray,False,False,False,True
22A-PM-1017-03,Gray,False,True,False,False
20F-PM-1007-11,Gray,False,False,False,True
40F-PM-1006-02,Gray,False,True,False,False
5B-AM-1008-03,Gray,False,True,False,False
33C-AM-1012-01,Gray,False,True,False,False
34H-PM-1006-05,Gray,False,True,False,True
30F-PM-1007-01,Gray,True,True,False,True
39E-AM-1018-05,Gray,False,True,False,False
16A-PM-1019-05,Gray,False,True,False,False
12F-AM-1020-04,Cinnamon,False,False,True,False
9C-PM-1006-07,Black,False,True,False,True
7F-PM-1012-03,Gray,False,True,False,False
33H-AM-1019-01,Cinnamon,False,False,True,False
12F-AM-1020-03,Gray,True,False,False,False
42F-AM-1019-02,Gray,False,False,False,True
10D-AM-1008-02,Cinnamon,False,False,False,True
18H-PM-1014-02,Gray,False,False,False,True
39E-AM-1018-01,Gray,False,True,False,False
15B-PM-1017-03,Gray,False,False,False,True
18I-PM-1007-05,Cinnamon,True,False,True,False
16E-AM-1014-06,Gray,False,True,False,False
9C-PM-1006-04,Cinnamon,False,False,True,True
20A-AM-1010-01,Gray,False,True,False,False
16E-PM-1018-10,Cinnamon,False,False,False,True
1C-AM-1012-02,Gray,False,True,False,True
16E-AM-1014-05,Gray,False,True,False,False
28D-AM-1012-01,Cinnamon,False,False,False,True
14A-PM-1014-08,Gray,False,True,False,True
14H-PM-1012-03,Gray,False,True,False,True
3C-AM-1007-01,Gray,False,True,False,True
32E-AM-1007-04,Gray,False,False,False,True
32B-PM-1010-03,Cinnamon,False,False,True,False
34A-PM-1013-05,Cinnamon,False,False,True,False
1H-PM-1013-02,Cinnamon,False,False,True,False
42G-PM-1014-02,Gray,False,True,False,True
1G-AM-1006-04,Gray,False,False,False,True
9A-AM-1013-12,Cinnamon,False,False,True,False
16H-PM-1014-01,Gray,False,False,False,True
14D-AM-1014-01,Gray,False,True,False,True
21C-AM-1014-05,Gray,False,True,False,False
21D-AM-1008-05,Gray,False,True,False,False
9F-AM-1013-03,Gray,False,False,False,True
20F-PM-1007-13,Cinnamon,False,False,True,False
3E-AM-1006-03,Gray,False,True,False,False
14B-PM-1014-08,Gray,False,True,False,True
13E-AM-1017-13,Gray,False,True,False,False
32D-PM-1006-06,Gray,True,True,False,True
1A-PM-1014-05,Gray,False,True,False,False
7H-AM-1006-14,Cinnamon,False,False,True,False
21G-AM-1014-05,Gray,False,True,False,False
22H-PM-1007-01,Cinnamon,False,False,True,False
5F-AM-1007-05,Gray,False,False,False,True
6E-PM-1010-03,Cinnamon,False,False,False,True
32D-PM-1006-02,Gray,True,True,False,True
39F-AM-1014-03,Gray,False,True,False,False
18G-AM-1014-02,Gray,False,False,False,True
2B-PM-1013-08,Gray,False,False,False,True
4D-PM-1008-04,Cinnamon,False,False,True,True
40A-PM-1014-05,Gray,False,False,False,True
12H-PM-1007-03,Gray,False,True,False,False
28B-PM-1010-01,Gray,False,False,False,True
1G-PM-1010-03,Gray,False,True,False,False
10B-PM-1014-04,Gray,False,False,False,True
5F-PM-1007-04,Gray,False,True,False,False
11H-AM-1010-08,Gray,False,True,False,False
4D-PM-1008-10,Cinnamon,False,False,True,True
13D-AM-1014-09,Gray,False,True,False,False
40A-AM-1010-02,Gray,False,True,False,False
29A-AM-1013-01,Gray,False,True,False,False
18I-PM-1007-04,Cinnamon,False,False,True,False
6C-PM-1020-01,Gray,False,False,False,True
38D-AM-1017-06,Black,False,True,False,False
33E-AM-1014-01,Black,False,True,False,False
11D-AM-1010-08,Cinnamon,False,False,True,True
41B-AM-1010-01,Gray,False,True,False,True
20B-PM-1013-09,Gray,False,False,False,True
35E-AM-1020-02,Gray,False,True,False,False
9F-PM-1014-06,Gray,False,True,False,False
1B-AM-1012-04,Gray,False,True,False,False
21B-PM-1017-04,Gray,False,True,False,False
3I-PM-1013-03,Black,False,True,False,False
8B-PM-1012-07,Cinnamon,False,False,True,True
31A-PM-1017-01,Cinnamon,False,False,True,True
4F-PM-1013-03,Cinnamon,False,False,True,False
40C-AM-1017-04,Gray,False,True,False,False
25B-PM-1007-01,Gray,False,True,False,False
35A-PM-1013-01,Gray,False,False,False,True
11B-AM-1007-01,Cinnamon,False,False,True,False
10E-AM-1010-02,Black,False,False,True,False
12G-AM-1012-04,Gray,False,True,False,True
1D-PM-1007-01,Gray,False,True,False,True
6H-PM-1020-01,Gray,False,True,False,True
12F-PM-1007-09,Cinnamon,False,False,True,False
36I-PM-1007-08,Cinnamon,False,False,True,False
33C-PM-1007-04,Gray,False,False,False,True
42H-PM-1014-04,Gray,False,True,False,False
21D-PM-1008-02,Gray,False,False,False,True
37D-PM-1014-01,Gray,False,True,False,False
17I-AM-1014-03,Gray,False,True,False,True
9B-AM-1010-08,Gray,False,True,False,True
23C-AM-1019-01,Gray,False,True,False,True
21F-PM-1018-02,Cinnamon,False,False,True,False
19A-PM-1013-05,Gray,False,False,False,True
22D-PM-1012-07,Gray,True,True,False,True
29B-PM-1010-02,Gray,False,True,False,True
5E-PM-1012-01,Cinnamon,False,False,True,True
