squirrel_id,latitude,longitude
7B-AM-1008-13,40.7729478226715,-73.9773361580792
2A-AM-1010-01,40.7684820679479,-73.9806959248152
38C-AM-1019-10,40.7961896477077,-73.9586077039567
3C-PM-1008-01,40.7686062296462,-73.9787608762005
36A-PM-1013-02,40.7954761311501,-73.9615649773504
9H-AM-1006-02,40.7711445570446,-73.9697160572446
35E-AM-1020-04,40.7933712188923,-73.9578658632957
29A-PM-1019-03,40.7903882097837,-73.9648090698176
19C-PM-1018-03,40.7812207913391,-73.9687134137786
13D-AM-1014-03,40.7760872452093,-73.9710801547498
16C-PM-1018-02,40.7786860108302,-73.9704677007779
18G-AM-1014-01,40.7792737287734,-73.9655233748105
1E-AM-1006-05,40.7664559937331,-73.9773495807135
13G-PM-1008-04,40.7743979416812,-73.9681202146851
9B-PM-1013-05,40.7741085606149,-73.9761632586697
12F-PM-1007-08,40.7742857042581,-73.9700666654946
37C-PM-1013-04,40.7959812504467,-73.9589371550945
5F-AM-1007-01,40.7689824531444,-73.973230162241
37C-PM-1013-02,40.7958081306449,-73.9581544682422
38C-AM-1019-11,40.7961707624534,-73.9587913289229
1B-PM-1019-04,40.7678599069819,-73.9802840031759
39A-AM-1013-01,40.7984457363388,-73.9594676326588
1A-AM-1007-01,40.7681625634979,-73.9810032206428
41B-AM-1010-02,40.79909641532,-73.9580513096783
16E-PM-1018-02,40.7782877397822,-73.9678561384348
11A-PM-1013-04,40.7754704051391,-73.9757313481982
17F-AM-1007-03,40.7788781851716,-73.9673924060436
3E-PM-1008-06,40.7680335996527,-73.9756017589251
25I-PM-1007-02,40.7831151330074,-73.9595022290348
24I-AM-1019-01,40.782877291358,-73.9600204328201
14D-AM-1014-06,40.7767329646325,-73.9709722223794
27I-AM-1007-03,40.7852027586217,-73.9586252875856
6I-AM-1006-01,40.768902033819,-73.9706533131129
13E-PM-1008-01,40.7758611111219,-73.970804709441
35C-AM-1007-01,40.7944134683406,-73.9601918930677
33A-AM-1008-01,40.793112839016,-73.9632577850183
34F-PM-1012-01,40.7917772296796,-73.9582534432858
2E-AM-1010-04,40.7669673778105,-73.9766779585686
3I-PM-1013-02,40.7661158663901,-73.9721279808683
9E-AM-1008-02,40.7723310150843,-73.9729645190377
10B-AM-1006-01,40.7743879232016,-73.9748669205206
14B-PM-1014-03,40.7782654840595,-73.9728511531484
4D-AM-1012-02,40.768876248561,-73.9763852372393
34C-PM-1012-03,40.7935831836482,-73.9601968065017
4C-PM-1010-03,40.7693577540392,-73.9772810073685
37E-AM-1013-04,40.7949440648632,-73.9561124892063
18H-AM-1018-02,40.7781531021263,-73.9645365195454
28B-AM-1007-01,40.789081044511,-73.9641989914569
40E-AM-1014-04,40.7969457685677,-73.9555856074105
7H-AM-1006-02,40.7695918717513,-73.9715621134573
11E-PM-1012-05,40.7744535798123,-73.9714242426496
13F-AM-1007-04,40.7755950428973,-73.9697744662785
11E-PM-1012-04,40.7741873388945,-73.9714329979305
39D-PM-1012-03,40.7965323262487,-73.956926909344
33F-PM-1012-04,40.7912272455454,-73.9584064203778
33A-PM-1018-04,40.7936658446251,-73.9630097276366
37H-PM-1006-06,40.7934669464908,-73.9532074573139
13C-PM-1019-03,40.7763749561607,-73.9720289863666
20F-PM-1007-05,40.7812408103825,-73.9651177657676
22B-AM-1013-05,40.7840113573723,-73.9684657285532
29B-PM-1010-04,40.790044098464,-73.9640588919446
7H-AM-1006-10,40.7699878995692,-73.9704831177035
13F-PM-1008-02,40.7753915552001,-73.9698611971209
33F-PM-1012-03,40.7912992852442,-73.9584064190878
3A-PM-1017-04,40.7697081749827,-73.9801971465604
37C-AM-1012-02,40.7951748673846,-73.9589635326362
25A-AM-1013-01,40.7869888639434,-73.9676370985166
34A-PM-1013-02,40.7938449345017,-73.9628525533831
38G-PM-1020-03,40.7941409434007,-73.9538867186376
36C-AM-1014-02,40.7945269936639,-73.9588610195699
12E-AM-1017-07,40.7749333494336,-73.9716736557408
2C-PM-1013-12,40.7677025342633,-73.9791085350047
42H-PM-1014-05,40.7975534086077,-73.9501762527462
14B-PM-1014-01,40.7782677554482,-73.9727405679487
12E-AM-1017-05,40.7753795014815,-73.9713070217071
2A-AM-1010-04,40.7683335292642,-73.9807078515193
22B-AM-1013-01,40.7838818717863,-73.9684790657851
39H-AM-1007-03,40.7954915417553,-73.9525752408169
8B-AM-1007-06,40.7737211426714,-73.9765064169087
21H-AM-1017-01,40.7810785055136,-73.9625205538171
6C-AM-1007-01,40.7710711265211,-73.9769969548024
36A-PM-1013-05,40.7954348688268,-73.9608167300104
13E-AM-1017-03,40.7763606494306,-73.9705254801
11D-PM-1006-01,40.7748791447746,-73.9732193290631
5G-PM-1010-01,40.7684314285151,-73.9733461334967
14B-PM-1014-04,40.7782891207966,-73.9728339757306
13F-PM-1008-04,40.7756906748026,-73.9693894305786
16H-PM-1014-03,40.7763728890554,-73.9655670884957
7G-AM-1010-01,40.7701179390078,-73.9721642509914
5G-AM-1006-01,40.7683078706597,-73.9733882364574
28A-PM-1007-03,40.7891042935432,-73.9662409997642
38G-PM-1020-08,40.7945503341011,-73.9548006161673
39G-PM-1013-02,40.7956922386395,-73.9530326577312
22G-AM-1018-04,40.7816914475461,-73.9632265832593
11D-PM-1006-05,40.7748805439381,-73.971730277301
16F-PM-1013-06,40.7778807692445,-73.968021326951
9E-AM-1008-01,40.7729164833027,-73.9723922904119
39G-PM-1013-03,40.7955196793479,-73.9538970554532
26A-PM-1006-01,40.7874267409618,-73.9673103881521
14B-PM-1014-02,40.7782929320632,-73.9727115915422
8I-AM-1006-04,40.7707128895661,-73.9692401421068
19C-PM-1018-06,40.7818152496266,-73.9689305978751
21H-PM-1018-02,40.7807571827321,-73.9630381400083
3D-PM-1010-08,40.7682681855369,-73.9779263114572
39I-PM-1013-04,40.7947329828155,-73.9520024654602
17D-AM-1008-01,40.7797527775804,-73.9695226023739
6E-PM-1010-02,40.7700957046709,-73.9746128451271
10A-PM-1014-03,40.7753262103123,-73.9767220179725
10H-AM-1014-01,40.7720099392886,-73.9698083598887
40B-AM-1019-06,40.7984055614047,-73.957710975899
40B-AM-1019-06,40.7984055614047,-73.957710975899
40B-AM-1019-06,40.7987752300505,-73.9582363437135
40B-AM-1019-06,40.7987752300505,-73.9582363437135
13D-PM-1018-04,40.7761212878075,-73.9711617997772
31D-PM-1006-03,40.79035724537,-73.960876728048
18I-PM-1007-07,40.7777713985327,-73.9642111283068
18F-PM-1008-01,40.7792767850126,-73.9669207809051
33E-PM-1012-04,40.7913193931203,-73.958939037549
3B-AM-1010-03,40.7689469479245,-73.9790044506465
1D-AM-1006-01,40.7668620784309,-73.9777978497894
6A-PM-1012-03,40.7719779589449,-73.9785114291288
8I-PM-1013-02,40.7698324659513,-73.9695655231393
1D-AM-1006-06,40.7672600003683,-73.9784942525972
3F-AM-1006-06,40.7671491962844,-73.9746238280116
7H-AM-1006-09,40.7699943571296,-73.9705331808443
32A-PM-1013-08,40.7926529617419,-73.9631648674122
27I-AM-1007-01,40.7850256219415,-73.9587072763996
31A-PM-1017-02,40.7918992406575,-73.9642397829547
15D-PM-1017-02,40.7773846065919,-73.9703816112358
1B-AM-1012-13,40.7680730789944,-73.9803895322385
4C-PM-1010-12,40.7698056129554,-73.9774407362587
16F-PM-1013-05,40.7778169845999,-73.9673129010312
41E-PM-1013-03,40.798039260983,-73.9540197079615
34A-AM-1012-02,40.7943277743532,-73.9619985187616
20F-PM-1007-08,40.7807731363782,-73.965390623703
8E-AM-1013-02,40.7714939993589,-73.9735298943321
6B-AM-1012-01,40.7717803706095,-73.9768309556127
4C-PM-1010-07,40.7691500357424,-73.9775079672882
14C-PM-1006-01,40.7776249963967,-73.97157754108
1B-PM-1019-08,40.7681481183296,-73.9804065254162
21A-AM-1019-04,40.7838953063625,-73.9701030393506
38C-PM-1014-05,40.7960214726964,-73.9581310602492
36A-PM-1013-04,40.7950130863913,-73.9611312355348
14C-PM-1006-03,40.7774976423922,-73.9714150090362
2B-PM-1013-05,40.7683044693163,-73.9805517765469
8I-AM-1006-01,40.7707450042769,-73.9693209851947
34B-PM-1007-01,40.79395293584,-73.9610388059192
40B-AM-1019-04,40.7979746639647,-73.9576223390082
31H-PM-1008-05,40.7889158268192,-73.9575517912392
16F-AM-1008-02,40.7777229934129,-73.9676539688726
4E-AM-1020-02,40.768191647092,-73.9754696312232
4B-AM-1010-04,40.7697373141498,-73.9789401448556
2F-AM-1006-04,40.7666673897583,-73.9753093777
42D-PM-1013-02,40.7987827316512,-73.9544278270221
42D-AM-1014-02,40.7986940168685,-73.9545929242174
14A-PM-1014-05,40.7782766486921,-73.9734644470766
14F-PM-1012-09,40.7767162824413,-73.9690362384597
39F-PM-1006-04,40.7956853415959,-73.9545425520879
18I-PM-1007-01,40.7776953065849,-73.9639024988123
2A-AM-1010-07,40.7692776896995,-73.9806718258385
38E-AM-1010-01,40.7957539444068,-73.9564215689843
21G-PM-1007-03,40.7810384867375,-73.9642666013207
3F-AM-1006-04,40.7671734667361,-73.9752029513644
8D-PM-1007-03,40.7728498106357,-73.9744555348544
22G-AM-1018-03,40.782206970617,-73.9635606199784
8E-AM-1013-01,40.7722754599865,-73.9734969320943
35A-PM-1013-09,40.7945150173918,-73.9615090149261
1I-PM-1012-02,40.7649106677138,-73.9736873018042
26I-PM-1010-03,40.784115697669,-73.9594391759139
7H-AM-1006-01,40.7697178648002,-73.9713665249614
36I-PM-1007-11,40.792363826828,-73.9527196716568
41D-PM-1014-02,40.7980336018554,-73.9560731738677
7I-PM-1013-04,40.7695511718541,-73.9701408623121
14A-PM-1014-04,40.7783069735758,-73.9736800575584
8E-PM-1008-06,40.7715988711659,-73.9734654671008
2C-PM-1013-07,40.7683513714892,-73.9790263372004
10A-AM-1006-01,40.7750175306716,-73.9762494239719
42I-PM-1014-02,40.7969397424182,-73.9498421746221
21A-AM-1019-01,40.7842441291991,-73.9695881075086
19B-PM-1018-04,40.7816501516863,-73.969570012716
40D-PM-1013-07,40.7971563708988,-73.9557399927792
8I-AM-1006-07,40.7700011818847,-73.9690498876944
4A-PM-1007-05,40.7702181099573,-73.9800499498034
5E-AM-1008-02,40.7691228794395,-73.974519308015
38E-AM-1010-10,40.7953143196705,-73.9561600237284
17D-AM-1008-04,40.7791851598197,-73.9696720362627
9E-AM-1008-03,40.7724091146678,-73.9729142912203
18H-PM-1014-01,40.7782157459155,-73.9645989003589
2G-PM-1007-02,40.7659431884158,-73.9746934810667
14F-PM-1012-03,40.7763203164339,-73.9691821206863
9I-PM-1010-06,40.7711934835539,-73.9682688752331
22I-AM-1007-01,40.781130706026,-73.9611399573659
29B-PM-1010-03,40.7899295439265,-73.9640989602986
37E-PM-1006-05,40.794924397955,-73.9566686940197
37B-PM-1013-02,40.7960622445291,-73.9594332600733
18I-PM-1007-03,40.7776485679354,-73.9638167248251
23F-PM-1013-03,40.7829225326288,-73.9638141923763
1C-PM-1013-01,40.7676402781925,-73.9790889008147
18E-PM-1006-01,40.7802960985637,-73.9678822983274
39A-PM-1014-03,40.7982428507976,-73.9593373093799
4E-PM-1008-07,40.768336388516,-73.9754790964561
41E-PM-1013-01,40.7978867539322,-73.9547031549299
19B-PM-1018-02,40.7818586173755,-73.9703705008688
32D-AM-1013-05,40.7910284106931,-73.9604083891356
31B-PM-1007-02,40.7914635635784,-73.9631392113757
19A-PM-1013-06,40.7821499135828,-73.9706968708903
37E-PM-1006-01,40.7948117428147,-73.956998502609
21H-PM-1018-04,40.7809656348254,-73.9624052832372
9A-AM-1013-05,40.7740994735325,-73.9765417282001
36B-AM-1013-01,40.7956624328733,-73.9604524271167
35A-AM-1014-02,40.7946365810826,-73.9618486459307
4C-AM-1006-04,40.7697011100487,-73.9771696835698
34I-AM-1012-04,40.7902168635009,-73.9545438656122
3A-PM-1017-02,40.7695777009264,-73.9801899519657
9B-AM-1010-02,40.7736531303622,-73.9763542780331
1B-AM-1012-02,40.7679120246352,-73.9797425262459
12E-AM-1017-02,40.7748063281815,-73.9714952092767
40D-AM-1013-02,40.7978168629875,-73.955429970986
7F-PM-1012-02,40.7701092834201,-73.9725844658514
32F-AM-1012-02,40.7907682009641,-73.9587330707463
2B-AM-1010-05,40.7681759098199,-73.9802564685265
14I-PM-1018-04,40.7753465489231,-73.9657480066074
9I-AM-1014-08,40.7705815354769,-73.9686479277215
10H-PM-1007-01,40.7722592187215,-73.9692472299565
2C-PM-1013-05,40.7682545903488,-73.9787846880249
4A-PM-1007-04,40.7702117898305,-73.9796142848349
37I-AM-1010-05,40.7933777553406,-73.9524132295658
38E-PM-1014-05,40.7955127873968,-73.9563652303243
12H-PM-1007-07,40.7735683044313,-73.967975586222
35B-AM-1010-03,40.7943113021522,-73.9611126813593
17I-AM-1014-01,40.7775003050028,-73.9639700434449
41B-AM-1010-10,40.799384716477,-73.9577758125518
8E-PM-1008-02,40.7722712518637,-73.9736995552241
33F-PM-1012-01,40.7912068380845,-73.9584661589182
8I-AM-1006-05,40.7703014325728,-73.9688438058715
15H-AM-1013-03,40.7761316400012,-73.9665763797607
40D-AM-1013-03,40.7974510797567,-73.955710327539
11A-PM-1013-02,40.7755542506699,-73.9756825338299
14B-PM-1014-07,40.7782401548362,-73.9733437449715
19F-PM-1017-05,40.7803438278765,-73.9652134469963
3F-AM-1006-13,40.7678213857557,-73.9755041276839
31E-PM-1006-08,40.7900513933531,-73.9601561064548
38C-AM-1019-05,40.7961057536141,-73.9581241870185
38C-AM-1019-03,40.7963351225672,-73.9576219570858
40B-PM-1014-08,40.7983176419483,-73.9575307970434
2E-AM-1010-05,40.7674414870702,-73.9769106838192
36C-AM-1014-04,40.7947587726617,-73.958719099962
3D-PM-1010-14,40.7687241866704,-73.9773696455031
6G-AM-1008-06,40.7698172190404,-73.9721086069437
14F-PM-1012-08,40.7766014124609,-73.9690540696008
38I-PM-1014-03,40.7938167628067,-73.951965247933
12E-AM-1017-06,40.7752422758202,-73.9711751356843
9H-AM-1006-03,40.7708835103516,-73.9695560376915
30A-PM-1020-04,40.7910513041359,-73.9640945609381
34C-PM-1012-02,40.7934048502983,-73.96005650463
38F-PM-1013-02,40.7946871036949,-73.9549133872427
4G-AM-1006-05,40.7678719218983,-73.9730001080547
13A-AM-1017-05,40.7771821378056,-73.9748318777506
14D-AM-1014-13,40.776423522087,-73.9709407456459
13D-PM-1018-11,40.7762329714016,-73.9720365327715
8I-AM-1006-10,40.7703797723105,-73.9685567075413
13D-AM-1014-07,40.77637391082,-73.9710907175834
2E-AM-1010-07,40.7673873716547,-73.9771575249322
7I-PM-1013-07,40.7697036696301,-73.9697178096275
31I-PM-1019-03,40.7886810505944,-73.9558180952889
4B-AM-1010-05,40.7696046074378,-73.978844141973
14D-AM-1014-05,40.7766899040856,-73.970962498391
40B-AM-1019-01,40.7985209579925,-73.9587072373474
8E-PM-1008-04,40.7716931127716,-73.9736418085696
33E-AM-1014-06,40.7912942607296,-73.9588076804698
1A-AM-1007-02,40.7681635726316,-73.980777106431
33E-PM-1012-06,40.7912214417577,-73.9590328527128
22D-PM-1012-02,40.7831210813592,-73.9657504643585
20B-AM-1007-02,40.7826510985538,-73.9698870647042
15E-AM-1013-04,40.7777612043914,-73.9690168673844
35E-AM-1020-01,40.7936973555953,-73.9579506263361
7H-AM-1006-16,40.7696684566926,-73.9706988226435
7G-AM-1010-07,40.7702891474555,-73.9722359401242
31E-PM-1006-06,40.7900154505092,-73.9603268255317
17B-AM-1010-02,40.7797265666746,-73.9710187505339
4C-PM-1010-14,40.7697609063137,-73.9775099290913
31C-PM-1010-01,40.7910200972752,-73.9624209799704
9G-PM-1007-04,40.7717032986885,-73.9707542189896
4C-PM-1010-16,40.7698230936583,-73.9779760874355
40H-AM-1017-01,40.7953738093588,-73.9518008149564
21B-PM-1017-03,40.7831212338295,-73.9693159934697
8C-PM-1013-03,40.7732060035215,-73.9751056714758
1I-PM-1012-01,40.7649975371546,-73.9733222531339
15F-AM-1007-07,40.776932102013,-73.9685940262068
24A-AM-1014-02,40.786498436192,-73.9682062012675
19F-PM-1017-07,40.780193490343,-73.9653311136561
1D-PM-1007-02,40.7667932602077,-73.9782283921819
36B-PM-1013-01,40.7951451478793,-73.9604094481336
3B-AM-1010-05,40.7691104998969,-73.9788436368415
8B-PM-1012-09,40.7734702737835,-73.975809362521
22H-PM-1007-03,40.7814673556041,-73.9623621412501
2C-PM-1013-10,40.7679285436253,-73.9792161469158
4I-AM-1006-02,40.7667971476099,-73.9721210372896
2B-AM-1010-08,40.768577844752,-73.9791826197108
5F-AM-1007-03,40.769150169929,-73.9742010726136
12H-PM-1007-06,40.7736772279412,-73.9681146830162
2E-PM-1014-03,40.7675779951996,-73.9767100101318
3E-AM-1006-07,40.7678821029525,-73.9755562526811
6C-AM-1007-07,40.7715736862861,-73.9764851231754
19D-PM-1008-03,40.7810151087286,-73.9682830510954
39E-PM-1013-01,40.796885713436,-73.9558118887106
30B-PM-1019-01,40.790075966587,-73.9636027664439
15C-PM-1017-04,40.7783790991192,-73.9712265022781
37G-AM-1014-06,40.7939171395463,-73.9542118614769
5E-PM-1012-06,40.7693513000034,-73.9748367344424
38E-PM-1014-02,40.79568139974,-73.955754300682
14I-PM-1018-03,40.7747554568985,-73.9657327332849
36I-PM-1007-12,40.7924807950552,-73.9527430510248
14A-PM-1014-03,40.7783020016983,-73.973598991549
38I-AM-1019-01,40.7936003219524,-73.9524490779105
4E-PM-1008-06,40.7685998275864,-73.9761223919286
38E-AM-1010-08,40.7950457218996,-73.9562362816756
3H-PM-1014-02,40.7666975131518,-73.9733898487296
38B-AM-1019-02,40.7973128653773,-73.9594174605642
20C-PM-1018-07,40.7821154802399,-73.9679319758284
3F-AM-1006-05,40.7673305056277,-73.9749641575871
1G-AM-1006-03,40.7655191512308,-73.9745908987975
14D-PM-1019-09,40.7773975776146,-73.9708108312271
6I-PM-1013-01,40.7688706046944,-73.9699780857298
38F-AM-1018-02,40.7951308856929,-73.954699659637
10C-PM-1013-01,40.7739029133911,-73.973998077367
10F-PM-1019-07,40.7723265810536,-73.97107389601
7G-PM-1018-01,40.7698763846186,-73.9721263050502
10I-AM-1010-04,40.7717022208225,-73.9680237209555
12F-PM-1007-13,40.7744028820163,-73.9700066659086
21B-AM-1019-03,40.7837541607494,-73.9689227467959
4C-PM-1010-02,40.7694343352509,-73.9772070122251
12F-PM-1007-06,40.7742482676758,-73.9699876501742
36I-AM-1017-01,40.7922919074537,-73.9528937660465
3D-PM-1010-11,40.7680626674086,-73.9774630821854
31F-PM-1007-03,40.7895787115444,-73.9588714413332
2B-PM-1013-09,40.7688046778472,-73.9797112925048
21B-PM-1017-02,40.7830678709405,-73.9693504617353
29C-PM-1006-01,40.7890043294436,-73.9632866142841
29C-AM-1007-04,40.7891427419372,-73.9637440847107
2F-AM-1006-02,40.7669523701372,-73.9756278240233
5E-AM-1008-05,40.7692030411004,-73.9743795190073
37G-AM-1014-01,40.7933475171434,-73.9542332505231
5H-AM-1007-01,40.7681496989029,-73.9725669210177
20F-PM-1007-14,40.7810680044024,-73.9646023053207
35D-PM-1013-02,40.7934247634031,-73.9584824361655
13H-AM-1013-01,40.7750409681718,-73.9675268877392
41C-AM-1017-03,40.7989823714955,-73.9565549485301
35H-AM-1013-01,40.7920066170587,-73.9540151828782
39G-PM-1013-01,40.795139740737,-73.9530257401736
5E-PM-1012-05,40.7692820030878,-73.9747175419546
5F-PM-1007-06,40.7691686156505,-73.9738410069766
35C-AM-1007-02,40.7939470599346,-73.9605362268777
30B-PM-1019-05,40.7904796216068,-73.9643016116839
10I-PM-1013-01,40.7720638449419,-73.9681810466693
20G-PM-1013-02,40.7810020292593,-73.9644974196807
4A-PM-1007-02,40.7709595369804,-73.9794840520702
2A-PM-1019-02,40.7690578709841,-73.980897497712
6F-PM-1008-02,40.7701310707272,-73.9730158913661
41E-PM-1013-04,40.7981256393159,-73.953664715831
20F-PM-1007-06,40.781183828857,-73.9651591861399
9F-PM-1014-01,40.772699885583,-73.9719359643975
8C-PM-1013-06,40.7722445210179,-73.9750911996499
20G-PM-1013-03,40.7806136565784,-73.9647247254127
13F-AM-1007-03,40.7752778351626,-73.9699088881236
14F-AM-1007-04,40.7764511282884,-73.9689051473072
33A-PM-1018-02,40.793415656751,-73.9631464693769
35G-AM-1007-02,40.7921977208472,-73.9558370309765
38D-PM-1006-02,40.7955926035055,-73.957138759793
4E-PM-1008-01,40.7687376032936,-73.9753291616796
4C-PM-1010-01,40.7694698040083,-73.9770920860805
38C-AM-1019-09,40.796349417475,-73.9586570546871
37D-AM-1018-02,40.7949338489917,-73.9579689996645
22B-PM-1014-01,40.7843176732828,-73.9686635017966
6G-AM-1008-03,40.7690128009722,-73.972154069981
10D-PM-1008-01,40.7742904356698,-73.9729979174723
6A-AM-1006-01,40.7718177667511,-73.9784144867639
13B-PM-1008-02,40.7768528386853,-73.9739249209875
40B-AM-1019-07,40.7989079136796,-73.958247706428
41B-PM-1014-03,40.7989252908321,-73.9573692542155
40C-AM-1017-03,40.7985389822719,-73.957138794884
5B-AM-1008-02,40.7708133986192,-73.9774584305147
31E-PM-1006-05,40.7899612889539,-73.9603366992925
4C-PM-1010-10,40.7695830265784,-73.977641787698
34H-PM-1006-07,40.7911550328309,-73.9549860947234
39H-AM-1007-04,40.7948785497717,-73.9521655419974
32F-AM-1012-05,40.7906321397269,-73.9581706950566
6D-AM-1008-01,40.7707256124181,-73.9755259087781
11H-AM-1010-06,40.7724289120211,-73.9684834138222
37I-PM-1006-01,40.792846505434,-73.9524364087437
29B-PM-1010-01,40.789573183584,-73.9639505810228
35C-PM-1013-04,40.7942712477697,-73.9603245806655
35D-PM-1013-05,40.793496354083,-73.9587464852561
8I-PM-1013-07,40.7703657361802,-73.9695348385828
2C-PM-1013-04,40.7679715341109,-73.9786474809514
40A-PM-1014-01,40.798901118974,-73.9589492240754
36F-PM-1012-01,40.7935560645735,-73.9566705412766
40B-PM-1014-03,40.7989473712974,-73.9582800305509
13D-AM-1014-11,40.7763434967164,-73.9719583492187
14H-PM-1012-08,40.775645134229,-73.9663977261879
22H-PM-1007-02,40.7814921913101,-73.9622752768962
22B-PM-1014-02,40.7843586374648,-73.9687213827744
4F-PM-1013-01,40.7679111971294,-73.9749251267433
41I-AM-1018-01,40.7966185836685,-73.9500167570283
19D-AM-1007-02,40.78135983505,-73.9683370417551
14D-AM-1014-14,40.7764813666684,-73.9708371806429
20F-PM-1007-02,40.7811164976329,-73.9648167334089
18G-AM-1014-03,40.7785578267586,-73.9651796685091
2B-PM-1013-03,40.7684379810317,-73.9800896621713
21F-AM-1018-03,40.781431908715,-73.9643223016635
5C-AM-1006-01,40.7706917595308,-73.9771552326199
42C-PM-1013-02,40.7991558544827,-73.9564173149092
9F-PM-1014-08,40.7722869065638,-73.9721656413591
22G-PM-1018-02,40.7819356810575,-73.9627661465376
40D-AM-1013-04,40.7977720808005,-73.9555255950648
34I-AM-1012-02,40.7906575852286,-73.9544808708211
11B-PM-1014-06,40.7750478734868,-73.9746493441414
12D-PM-1014-01,40.7752694815985,-73.9726381234747
1A-PM-1014-03,40.768255422025,-73.9806928007664
33E-AM-1014-08,40.7913690265064,-73.9589600626433
32F-AM-1012-07,40.7905646887034,-73.9579659543224
15G-AM-1008-01,40.7766928987073,-73.9669017345324
13D-AM-1014-04,40.7761052764621,-73.9710026704697
38D-PM-1006-04,40.795701403549,-73.9575798004084
31D-AM-1014-05,40.790624710005,-73.9608834102446
33B-PM-1010-04,40.7925800181543,-73.9618173092433
40F-PM-1006-03,40.7969645476349,-73.9544763281886
9A-AM-1013-03,40.7741377018895,-73.9768411547701
1D-AM-1006-07,40.7668839966177,-73.9784610031588
3G-PM-1013-02,40.7672346255151,-73.9735587560787
42E-PM-1012-03,40.7980605334961,-73.9538377039825
17G-PM-1017-03,40.7779501809095,-73.9667694439895
35A-PM-1013-02,40.7944969066792,-73.9618709589382
24A-PM-1007-05,40.786355136088,-73.9676246014119
18I-PM-1007-06,40.7775138547689,-73.9636234953334
15D-PM-1017-05,40.7780152784804,-73.9706041173545
30B-PM-1019-06,40.790570391517,-73.9643025171914
17F-AM-1007-06,40.7786049141486,-73.9675718059539
19B-PM-1018-03,40.7816057406125,-73.9696802053043
36F-AM-1017-05,40.7936331899263,-73.9567255763265
20B-PM-1013-07,40.7823685663196,-73.9690551477139
38I-PM-1014-02,40.7938602867464,-73.9525627119429
30I-PM-1006-05,40.788160908881,-73.956502663005
30A-PM-1020-01,40.790694632578,-73.9651155880346
42E-PM-1012-01,40.7981186822179,-73.9535980341677
35F-PM-1012-03,40.7931497452294,-73.9569759970802
16F-AM-1008-03,40.7772792086081,-73.9676112864286
8I-PM-1013-04,40.7702048311133,-73.9698231469857
38A-PM-1013-02,40.797298837759,-73.9597994674082
15D-AM-1007-04,40.7779553961101,-73.9701630539326
16C-AM-1014-03,40.7787370674642,-73.9708903862176
5C-PM-1010-02,40.7708454902113,-73.9773486521595
2I-PM-1006-01,40.7654562710325,-73.9725077933574
16E-PM-1018-08,40.7778488829217,-73.9685612289881
37B-PM-1013-03,40.7961036981921,-73.9593909381748
1D-AM-1006-04,40.7668314364263,-73.9782983634755
35A-AM-1014-07,40.794579797904,-73.9622419917579
14A-AM-1014-01,40.7786845612246,-73.9738723117119
1B-AM-1012-05,40.7677698656935,-73.9801651470389
4C-PM-1010-05,40.7692821918543,-73.9772624834791
4C-PM-1010-05,40.7692821918543,-73.9772624834791
4C-PM-1010-05,40.7693049165084,-73.9771646835311
4C-PM-1010-05,40.7693049165084,-73.9771646835311
14D-AM-1014-02,40.7772720889907,-73.9702420100291
10C-PM-1013-03,40.7741627220859,-73.9744488584414
30A-PM-1020-03,40.7912681060756,-73.9647151303629
24A-PM-1007-01,40.785824818871,-73.968446056806
16H-PM-1014-02,40.7764851568746,-73.9655206571055
19G-PM-1017-01,40.7798283208748,-73.9651541395415
2B-AM-1010-01,40.7687267327113,-73.9801562527339
38A-AM-1019-03,40.7973316178661,-73.9597192455543
21G-AM-1014-01,40.7816571644072,-73.9641584395299
14E-PM-1017-01,40.7764444385452,-73.9693462354257
32E-AM-1007-09,40.7907004233491,-73.959874668294
9E-PM-1014-03,40.7730688398468,-73.9730039581521
17E-PM-1018-01,40.7788600242549,-73.9687933229572
32D-AM-1013-02,40.7911558714527,-73.9612623577548
38E-AM-1010-03,40.7957285542564,-73.9562442622553
15D-PM-1017-03,40.7772805500871,-73.9701182454818
18C-AM-1018-01,40.780822981713,-73.9695572903383
16F-PM-1013-03,40.7772125619715,-73.967472660349
8D-PM-1007-04,40.7725695048569,-73.9736164871197
35B-PM-1013-01,40.7945051962914,-73.9614373639552
19G-PM-1017-02,40.7801326414973,-73.9648831611629
1C-PM-1013-03,40.7672705931866,-73.9791536183194
33D-PM-1006-01,40.7915589343685,-73.9598535425706
9B-AM-1010-06,40.7740343763399,-73.975198284551
20F-PM-1007-04,40.7812884929069,-73.9651250402583
33I-AM-1008-01,40.7896483795302,-73.9547398684817
15I-PM-1012-01,40.7761115392738,-73.9651217998407
6B-PM-1017-05,40.7717600450632,-73.9767317539505
17D-AM-1008-03,40.7791544102422,-73.9697178769788
9I-PM-1010-05,40.7705688673142,-73.9686925781295
1B-PM-1019-10,40.7678347587435,-73.9797122322834
42E-PM-1012-05,40.7981150065974,-73.9538938706987
21F-AM-1018-04,40.7814134438394,-73.9650387848001
16H-PM-1014-05,40.7773277532224,-73.9657171357842
35C-AM-1007-04,40.7937528403249,-73.9597593485091
12F-AM-1020-05,40.7741422177187,-73.9696688162449
2F-PM-1014-09,40.7667307335544,-73.975028559002
12D-AM-1013-01,40.7751212088827,-73.9715375915057
19H-AM-1010-01,40.7793670703727,-73.9643664403785
